Price,Year,Mileage_in_KM,Transmission,City,Fuel_Type,Title
820000,2019,144000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Nissan Qashqai 2019
350000,2013,200000,Automatic,"Pyramids Gardens, Giza",Gas,Renault Sandero 2013
635000,2015,110000,Automatic,"Sheikh Zayed City, Giza",Natural Gas,Mitsubishi Lancer EX Shark 2015
290000,2012,170000,Manual,Damietta,Diesel,Fiat Punto 2012
3430000,2021,47000,Automatic,"Heliopolis, Cairo",Gas,Mercedes A 200 2021
2800000,2024,51000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2024
3890000,2025,0,Automatic,Mercedes,Gas,Mercedes C 180 2025
2250000,2019,136000,Automatic,"Heliopolis, Cairo",Gas,BMW X3 2019
1790000,2018,165000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2018
7050000,2018,26000,Automatic,"Heliopolis, Cairo",Gas,Mercedes S 560 2018
1300000,2021,68000,Automatic,Monufia,Gas,Chevrolet Malibu 2021
2400000,2023,16000,Automatic,"Heliopolis, Cairo",Electric,Avatr 11 2023
1900000,2024,0,Automatic,Byd,Electric,Byd Song L 2024
890000,2022,35000,Automatic,"Heliopolis, Cairo",Gas,Opel Crossland 2022
1990000,2016,114000,Automatic,"Heliopolis, Cairo",Gas,Mercedes E 180 2016
5300000,2025,0,Automatic,Mercedes,Gas,Mercedes E 200 2025
250000,2006,211500,Automatic,"Tagamo3 - New Cairo, Cairo",Natural Gas,Daewoo Nubira 2 2006
2800000,2019,120000,Automatic,"Heliopolis, Cairo",Gas,Mercedes E 350 2019
260000,2010,215804,Manual,Giza,Gas,Renault Logan 2010
1050000,2020,168000,Automatic,"Sheikh Zayed City, Giza",Gas,Peugeot 3008 2020
7200000,2023,16000,Automatic,"Heliopolis, Cairo",Gas,Mercedes Other 2023
3290000,2024,0,Automatic,Mercedes,Gas,Mercedes C 180 2024
245000,2000,0,Automatic,Giza,Natural Gas,Mitsubishi Lancer Crystala 2000
200000,2005,225955,Manual,Dakahlia,Gas,Renault Clio 2005
390000,2014,255,Automatic,"Heliopolis, Cairo",Gas,Nissan Sunny 2014
2300000,2023,32000,Automatic,"Sheikh Zayed City, Giza",Hybrid,Kia Sorento 2023
1150000,2011,240000,Automatic,"Sheikh Zayed City, Giza",Diesel,Mercedes C 300 2011
875000,2020,175000,Automatic,"Sheikh Zayed City, Giza",Electric,Volkswagen E Golf 2020
835000,2020,203000,Automatic,"Nasr city, Cairo",Gas,Toyota Corolla 2020
620000,2013,153000,Automatic,"Menouf, Monufia",Gas,Kia Cerato 2013
870000,2013,123000,Automatic,"Menouf, Monufia",Gas,Kia Sportage 2013
1025000,2021,154000,Automatic,"Zagazig, Sharqia",Gas,Hyundai Elantra CN7 2021
975000,2022,168000,Automatic,"6 October, Giza",Gas,Toyota Corolla 2022
1150000,2020,70000,Automatic,Cairo,Diesel,Skoda Octavia A7 2020
1000000,2020,97000,Automatic,"Menouf, Monufia",Gas,Toyota Corolla 2020
485000,2007,136000,Automatic,Kafr El Cheik,Diesel,Hyundai Matrix 2007
1850000,2015,185000,Automatic,"6 October, Giza",Gas,Land Rover Range Rover Evoque 2015
245000,2005,165000,Automatic,"Faisal, Giza",Gas,Daewoo Nubira 2 2005
1820000,2026,0,Automatic,Jetour,Gas,Jetour T2 2026
870000,2026,0,Automatic,Baic,Gas,Baic U5 plus 2026
550000,2022,107000,Automatic,Al Qalyubia,Gas,Chery Arrizo 5 2022
430000,1998,370000,Automatic,"Al Shorouk, Cairo",Gas,BMW 525 1998
700000,2023,32000,Automatic,"Hadaeq Al Qubbah, Cairo",Gas,Renault Sandero Step Way 2023
550000,2014,318000,Automatic,Sharm el-Sheikh,Diesel,Seat Toledo 2014
535000,2017,124000,Automatic,Port Said,Gas,Renault Captur 2017
3600000,2023,32000,Automatic,"6 October, Giza",Gas,Mercedes C 180 2023
3500000,2023,32000,Automatic,"6 October, Giza",Gas,Mercedes C 180 2023
1450000,2016,135000,Automatic,"Nasr city, Cairo",Gas,BMW X3 2016
535000,2019,90000,Automatic,"Al Agouzah, Giza",Natural Gas,Chery Tiggo 3 2019
1100000,2021,86000,Automatic,"El Shorouk, Cairo",Gas,Toyota Corolla 2021
760000,2020,136000,Automatic,"El Katameya, Cairo",Natural Gas,Renault Duster 2020
1255000,2025,0,Automatic,Bestune,Gas,Bestune B70S 2025
1750000,2019,200000,Manual,"Zamalek, Cairo",Plug-in Hybrid,Suzuki Swift 2019
620000,2022,41000,Automatic,"6 October, Giza",Gas,Hyundai Bayon 2022
670000,2013,285000,Automatic,Giza,Gas,Nissan XTrail 2013
810000,2023,81000,Automatic,"Maadi, Cairo",Gas,Chery Tiggo 7 2023
760000,2016,93550,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Nissan Qashqai 2016
570000,2022,79000,Automatic,Cairo,Gas,Changan Eado 2022
2750000,2021,60000,Automatic,"Masr Al Jadidah, Cairo",Gas,Dodge Ram 2021
2700000,2020,50000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 300 2020
1100000,2021,90000,Automatic,"Obour City, Cairo",Gas,Toyota Corolla 2021
525000,2015,0,Automatic,"Abu Kabir, Sharqia",Gas,Mitsubishi Lancer 2015
420000,2013,147000,Automatic,"Banha, Qalyubia",Gas,Kia Rio 2013
158000,2008,160000,Manual,Greater Cairo ( Cairo + Giza),Gas,Speranza A213 2008
1445000,2025,0,Automatic,Dongfeng,Gas,Dongfeng Huge 2025
2050000,2020,120000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 180 2020
5100000,2021,57000,Automatic,Alexandria,Gas,Land Rover Range Rover Sport 2021
2850000,2022,18000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes C 180 2022
9500000,2024,13000,Automatic,"Sheikh Zayed City, Giza",Gas,Land Rover Range Rover Sport 2024
3250000,2026,0,Automatic,Mercedes,Gas,Mercedes CLA 200 2026
5500000,2022,38000,Automatic,"Sheikh Zayed City, Giza",Gas,Land Rover Range Rover Sport 2022
3250000,2025,0,Automatic,Mercedes,Gas,Mercedes CLA 200 2025
745,2018,156000,Automatic,"6 October, Giza",Gas,Nissan Qashqai 2018
3990000,2023,42000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes GLC 300 2023
4400000,2024,50000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes GLC 300 2024
2350000,2023,36000,Automatic,"Nasr city, Cairo",Hybrid,Kia Sorento 2023
625000,2010,286000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 316 2010
350000,2012,85000,Manual,Alexandria,Gas,Chery Tiggo 2012
680000,2026,0,Automatic,Nissan,Gas,Nissan Sunny 2026
890000,2026,0,CVT,Nissan,Gas,Nissan Sentra 2026
485000,2017,150000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Chery Tiggo 3 2017
485000,2017,150000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Chery Tiggo 3 2017
480000,2015,100000,Automatic,Cairo,Gas,Kia Picanto 2015
250000,2008,185000,Manual,Monufia,Gas,Zotye Xplosion 2008
2900000,2022,117000,Automatic,"6 October, Giza",Gas,Jeep Grand Cherokee 2022
3180000,2023,20000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2023
5850000,2024,8000,Automatic,"Heliopolis, Cairo",Hybrid,Mercedes E 300 2024
3350000,2024,10000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2024
680000,2010,285000,Automatic,Cairo,Gas,Jeep Other 2010
570000,2019,167,Automatic,"Obour City, Cairo",Gas,Jac S3 2019
560000,2019,215000,Automatic,"6 October, Giza",Gas,Nissan Sentra 2019
530000,2015,190000,Automatic,"Helwan, Cairo",Gas,Opel Astra 2015
210000,1990,197999,Automatic,Port Said,Gas,Honda Civic 1990
600000,2010,237000,Automatic,"6 October, Giza",Gas,Volkswagen Golf 6 2010
445000,2015,200000,Automatic,"Nasr city, Cairo",Gas,Fiat Grand Punto 2015
60000,1987,1000,Manual,"Helwan, Cairo",Gas,Fiat Regata 1987
1650000,2021,93,Automatic,"Sheikh Zayed City, Giza",Gas,Audi Q3 2021
1250000,2013,133000,Automatic,"Heliopolis, Cairo",Gas,Mercedes C 180 2013
720000,2017,121000,Automatic,5th Settlement,Natural Gas,Mazda 3 2017
510000,2011,190000,Automatic,Ismailia,Gas,Kia Cerato Koup 2011
182000,1999,395350,Automatic,"6 October, Giza",Diesel,Daewoo Nubira 1 1999
1250000,2022,125000,Automatic,"El Haram, Giza",Gas,Peugeot 3008 2022
1490000,2021,51000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Tucson 2021
165000,2003,290000,Manual,"Tanta, Gharbia",Gas,Fiat Siena 2003
700000,2024,41000,Automatic,Giza,Natural Gas,Geely GX3 Pro 2024
335000,2018,0,Manual,Alexandria,Hybrid,Chery Envy 2018
3300000,2025,8000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW X2 2025
2350000,2023,36000,Automatic,"Nasr city, Cairo",Hybrid,Kia Sorento 2023
3225000,2026,0,Automatic,Mercedes,Gas,Mercedes CLA 200 2026
2300000,2020,70000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 200 2020
680000,2020,131000,Automatic,Alexandria,Gas,Renault Megane 2020
850000,2016,130000,Automatic,"Al Shorouk, Cairo",Gas,Jeep Renegade 2016
1000000,2026,0,Automatic,Soueast,Gas,Soueast S 05 2026
2250000,2023,58000,Automatic,Giza,Diesel,Skoda Kodiaq 2023
5650000,2025,0,Automatic,Land Rover,Gas,Land Rover Velar 2025
3450000,2024,10,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2024
650000,2008,123000,Automatic,Alexandria,Gas,Hyundai Avante 2008
595000,2019,131,Automatic,"Helwan, Cairo",Gas,Geely Emgrand X7 2019
720000,2024,19999,Automatic,"Zahraa Al Maadi, Maadi, Cairo",Gas,MG 5 2024
640000,2025,5000,Automatic,Damietta,Gas,Renault Taliant 2025
1180000,2021,120000,Automatic,Cairo,Gas,Skoda Octavia A8 2021
440000,2016,280000,Automatic,"Khanka, Qalyubia",Gas,Chevrolet Cruze 2016
1230000,2019,150000,Automatic,El Beheira,Gas,Hyundai Tucson Turbo GDI 2019
320000,2014,775000,Manual,"Al Amireya, Cairo",Natural Gas,Hyundai Verna 2014
220000,2006,0,Automatic,"Helwan, Cairo",Diesel,Brilliance Galena 2006
1050000,2012,175000,Automatic,Giza,Gas,Jeep Wrangler 2012
1460000,2022,58000,Automatic,Faiyum,Gas,Peugeot 3008 2022
1175000,2019,72000,Automatic,Faiyum,Gas,Peugeot 3008 2019
325000,2013,180000,Automatic,"Shebeen El Kom, Menofia",Diesel,Hyundai Verna 2013
350000,2017,0,Manual,"Helwan, Cairo",Gas,Byd F3 2017
195000,1999,280,Manual,"Musturad, Al Qalyubia",Diesel,Hyundai Accent 1999
75000,1983,200000,Manual,Alexandria,Gas,Fiat Ritmo 1983
500000,2019,163000,Automatic,Giza,Gas,Chevrolet Optra 2019
3300000,2025,0,Automatic,Rox,Hybrid,Rox 01 2025
1170000,2020,79000,Automatic,"El Mahalla, Gharbia",Gas,Kia Soul 2020
1800000,2025,0,Automatic,Byd,Electric,Byd Song L 2025
960000,2020,85000,Automatic,Cairo,Diesel,Citroën C5 2020
2120000,2025,0,Automatic,Mercedes,Electric,Mercedes EQA 260 2025
520000,2023,0,Automatic,Byd,Gas,Byd F3R 2023
1100000,2022,88000,Automatic,"Heliopolis, Cairo",Diesel,Kia Grand Cerato 2022
210000,2011,145000,Manual,Suez,Gas,Chevrolet Spark 2011
370000,2014,141000,Automatic,"Mokattam, Cairo",Gas,Renault 14 2014
390000,2021,200000,Manual,Cairo,Gas,Renault Logan 2021
550000,2021,27000,Automatic,"Shibin el Kom , Monufia",Gas,Chery Tiggo 3 2021
340000,2008,193000,Automatic,"Obour City, Cairo",Gas,Chevrolet Aveo 2008
350000,2013,400000,Automatic,"Mokattam, Cairo",Gas,Nissan Sunny 2013
1080000,2026,0,Automatic,Jetour,Gas,Jetour X70 2026
4990000,2025,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2025
2320000,2025,0,Automatic,Volkswagen,Gas,Volkswagen Tiguan 2025
8500000,2024,0,Automatic,Tesla,Electric,Tesla Cybertruck 2024
4000000,2025,0,Automatic,Mercedes,Gas,Mercedes C 200 2025
7500000,2025,0,Automatic,Gmc,Electric,Gmc Hummer EV 2025
5500000,2026,0,Automatic,Mercedes,Gas,Mercedes E 200 2026
1300000,2024,0,Automatic,Byd,Electric,Byd Qin 2024
3750000,2025,0,Automatic,Mercedes,Electric,Mercedes 500 2025
3750000,2024,0,Automatic,Mercedes,Electric,Mercedes 500 2024
730000,2021,109000,Automatic,Asyut,Gas,Fiat Tipo 2021
579999,2020,130000,Automatic,"Warraq, Giza",Gas,Chery Tiggo 3 2020
180000,1990,50000,Manual,"Tagamo3 - New Cairo, Cairo",Gas,Daihatsu Charade 1990
230000,2010,250000,Manual,Alexandria,Gas,Speranza A516 2010
750000,2016,230000,Automatic,Red Sea,Gas,Toyota Avanza 2016
450000,2015,0,Automatic,"6 October, Giza",Gas,Chevrolet Cruze 2015
800000,2013,130000,Automatic,"Tanta, Gharbia",Gas,Kia K3 2013
670000,2020,101000,Automatic,Giza,Gas,Fiat Tipo 2020
690000,2023,72000,Automatic,Cairo,Gas,Chery Tiggo 3 2023
420000,2020,240000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Peugeot 301 2020
490000,2011,270000,Automatic,Cairo,Gas,Hyundai Elantra 2011
250,2007,165,Automatic,Asyut,Gas,Speranza A620 2007
250000,2005,400000,Automatic,"10th of Ramadan, Cairo",Gas,Renault Megane 2005
420000,2014,140000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Sandero 2014
420000,2014,140000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Sandero 2014
430000,2017,300000,Automatic,Monufia,Gas,Kenbo H3 2017
530000,2008,179000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mini Cooper 2008
830000,2019,236000,Automatic,"Mohandessin, Giza",Gas,Hyundai Elantra AD 2019
1000000,2021,29000,Automatic,Alexandria,Gas,Toyota Corolla 2021
120000,2010,100000,Automatic,"Badr City, Cairo",Gas,Suzuki Maruti 2010
500001,2016,180000,Automatic,"El Qanater El Khayreya, Qalyubia",Gas,Peugeot 301 2016
585000,2016,155000,Automatic,Cairo,Gas,Skoda Octavia A7 2016
145000,2000,230000,Manual,Cairo,Gas,Fiat Siena 2000
630000,2022,80000,Automatic,"Warraq, Giza",Gas,Speranza Tiggo 2022
700000,2023,40000,Automatic,Alexandria,Gas,Chery Tiggo 3 2023
380000,2005,250000,Automatic,"Agamy, Alexandria",Gas,Ford Focus 2005
450000,2008,230000,Automatic,"Mokattam, Cairo",Gas,Peugeot 207 2008
375000,2013,250000,Automatic,Giza,Gas,Chevrolet Optra 2013
450000,2008,230000,Automatic,"Mokattam, Cairo",Gas,Peugeot 207 2008
420000,2010,272000,Automatic,Cairo,Gas,Renault Fluence 2010
1050000,2017,190000,Automatic,"Nasr city, Cairo",Gas,BMW 318 2017
3500000,2024,0,Automatic,Mercedes,Electric,Mercedes EQE 350 2024
5500000,2026,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2026
2850000,2024,14000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Audi A5 2024
2400000,2018,115000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 180 2018
3100000,2015,115000,Automatic,"Tagamo3 - New Cairo, Cairo",Hybrid,Mercedes S 400 2015
740000,2021,60000,Automatic,"Nasr city, Cairo",Gas,Citroën C3 Aircross 2021
4000000,2021,123000,Automatic,"Heliopolis, Cairo",Gas,BMW X5 2021
925000,2022,55000,Automatic,"Heliopolis, Cairo",Gas,Nissan Juke 2022
2800000,2025,69,Automatic,"Heliopolis, Cairo",Gas,Mercedes GLA 200 2025
420000,2010,272000,Automatic,Cairo,Gas,Renault Fluence 2010
750000,2019,48000,Automatic,"Al Shorouk, Cairo",Electric,Volkswagen E Golf 2019
950000,2016,214000,Automatic,Monufia,Gas,Hyundai IX 35 2016
930000,2020,80,Automatic,Ismailia,Gas,Toyota Corolla 2020
620000,2019,165000,Automatic,Giza,Gas,Hyundai Accent RB 2019
365000,2019,170000,Manual,"Faqous, Sharqia",Gas,Chevrolet Lanos 2019
65000,1990,0,Manual,"6 October, Giza",Gas,Fiat 128 1990
900000,2015,136000,Automatic,Alexandria,Gas,Skoda Octavia A7 2015
800000,2021,90000,Automatic,Giza,Gas,Hyundai Elantra HD 2021
1450,2019,143000,Automatic,Sohag,Gas,Hyundai Tucson Turbo GDI 2019
720000,2022,34000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Suzuki Swift 2022
1275000,2021,45000,Automatic,"Nasr city, Cairo",Gas,Opel Grandland 2021
1275000,2024,0,Automatic,Mitsubishi,Gas,Mitsubishi Xpander 2024
1275000,2024,0,Automatic,Mitsubishi,Gas,Mitsubishi Xpander 2024
675000,2015,125000,Automatic,Damietta,Gas,Mitsubishi Lancer EX Shark 2015
775000,2021,130000,Automatic,"El Mahalla, Gharbia",Gas,Hyundai Elantra 2021
775000,2024,7600,Manual,Cairo,Gas,Fiat Tipo 2024
270000,2017,300000,Manual,Giza,Natural Gas,Emgrand EC 7 2017
145000,1995,0,Manual,Giza,Electric,Hyundai Excel 1995
2350000,2024,0,Automatic,BMW,Electric,BMW IX1 2024
1250000,2022,57000,Automatic,"Tagamo3 - New Cairo, Cairo",Plug-in Hybrid,Kia K3 2022
800000,2005,200000,Manual,"Mansoura, Dakahlia",Gas,Toyota Other 2005
950000,2012,203000,Automatic,Cairo,Diesel,Jeep Cherokee 2012
170000,2011,0,Manual,"El Haram, Giza",Gas,Speranza A113 2011
360000,2015,213000,Manual,"Bin El Sarayat, Giza",Gas,Renault Logan MCV 2015
620000,2016,170000,Automatic,Qena,Gas,Mitsubishi Lancer EX Shark 2016
510000,2009,153500,Automatic,Alexandria,Diesel,Toyota Corolla 2009
650000,2010,258000,Automatic,Cairo,Diesel,BMW 320 2010
600000,2019,107000,Automatic,"Al Shorouk, Cairo",Gas,Proton Preve 2019
3300000,2025,0,Automatic,Kia,Hybrid,Kia Sorento 2025
1950000,2016,188000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW X5 M 2016
3200000,2021,76000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Jaguar F-Pace 2021
1550000,2021,118000,Automatic,"Madinaty, Cairo",Gas,Volkswagen Tiguan 2021
1850000,2019,115000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 520 2019
9250000,2024,24000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Land Rover Range Rover Sport 2024
4250000,2023,20000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes GLC 300 2023
2590000,2023,0,Automatic,Mercedes,Gas,Mercedes C 180 2023
910000,2026,0,Automatic,Renault,Gas,Renault Kardian 2026
5600000,2026,0,Automatic,Mercedes,Gas,Mercedes E 200 2026
900000,2018,85000,Automatic,Damietta,Gas,Kia Soul 2018
1075000,2026,0,Automatic,Nissan,Gas,Nissan Juke 2026
3300000,2025,0,Automatic,Kia,Gas,Kia Sorento 2025
1050000,2020,126000,Automatic,Alexandria,Gas,Peugeot 3008 2020
600000,2017,164000,Automatic,"El Obour, Al Qalyubia",Gas,Opel Astra 2017
1050000,2020,126000,Automatic,Alexandria,Gas,Peugeot 3008 2020
680000,2015,145000,Automatic,"Nasr city, Cairo",Gas,Toyota Yaris 2015
600000,2021,48500,Automatic,El Mansoura,Gas,Chevrolet Optra 2021
450000,2016,190000,Automatic,Cairo,Gas,Kia Rio 2016
1550000,2013,140000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 180 2013
1290000,2021,140000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Skoda Octavia 2021
200000,2001,100000,Automatic,Damietta,Gas,Daihatsu Kancil 2001
850000,2021,26000,Automatic,"Ain Shams, Cairo",Gas,Chery Tiggo 7 2021
1250000,2017,100000,Automatic,"Nasr city, Cairo",Gas,Hyundai Tucson 2017
2450000,2025,0,Automatic,Skoda,Gas,Skoda Kodiaq 2025
850000,2023,50000,Automatic,Damietta,Gas,Chery Tiggo 7 2023
2450000,2025,0,Automatic,Skoda,Gas,Skoda Kodiaq 2025
2600000,2024,54000,Automatic,"Maadi, Cairo",Gas,Mercedes C 180 2024
1500000,2024,23000,Automatic,Damietta,Gas,Mitsubishi Eclipse Cross 2024
150000,2000,146000,Manual,"Bin El Sarayat, Giza",Gas,Kia Pride 2000
830000,2015,170000,Automatic,Alexandria,Gas,Hyundai IX 35 2015
350000,2007,200000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mazda 3 2007
180000,1990,0,Manual,Suez,Gas,Volkswagen Golf 2 1990
220000,2010,0,Automatic,"Faisal, Giza",Natural Gas,Speranza A516 2010
700000,2014,240000,Automatic,"Obour City, Cairo",Gas,Subaru XV 2014
695000,2022,160000,Automatic,"Maadi, Cairo",Gas,MG ZS 2022
1275000,2024,0,Automatic,Mitsubishi,Gas,Mitsubishi Xpander 2024
840000,2021,55000,Automatic,"Obour City, Cairo",Gas,Toyota Corolla 2021
450000,2016,195000,Automatic,"6 October, Giza",Gas,Chevrolet Optra 2016
580000,2019,150000,Automatic,"Obour City, Cairo",Gas,Jac S3 2019
1340000,2026,0,Automatic,Chery,Gas,Chery Tiggo 7 pro max 2026
2550000,2025,2000,Automatic,"Sheikh Zayed City, Giza",Electric,Xiaomi SU7 2025
5400000,2025,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2025
600000,2020,180000,Automatic,"Nasr city, Cairo",Gas,Fiat Tipo 2020
2000000,2024,2000,Automatic,"Sheikh Zayed City, Giza",Electric,Mercedes EQA 260 2024
620000,2016,130000,Automatic,"Nasr city, Cairo",Gas,Peugeot 3008 2016
455000,2020,150000,Automatic,"Nasr city, Cairo",Gas,Renault Logan 2020
8500000,2024,0,Automatic,Hummer,Electric,Hummer Other 2024
2600000,2022,27000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes C 200 2022
2700000,2020,140000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes E 300 2020
1845000,2026,0,Automatic,Jetour,Gas,Jetour T2 2026
300000,2007,0,Automatic,Cairo,Natural Gas,Chevrolet Aveo 2007
690000,2016,230,Automatic,El Mansoura,Gas,Hyundai Elantra 2016
600000,2015,0,Automatic,Cairo,Gas,Hyundai Accent RB 2015
560000,2019,40000,Automatic,"Maadi, Cairo",Gas,Renault Sandero 2019
1970000,2025,0,Automatic,Ssang Yong,Gas,Ssang Yong Torres 2025
2350000,2015,62000,Automatic,"Heliopolis, Cairo",Gas,Mercedes E 200 2015
1490000,2025,0,Automatic,Kia,Gas,Kia Seltos 2025
135000,1996,300000,Manual,"El Shorouk, Cairo",Gas,Hyundai Excel 1996
600000,2019,159000,Automatic,"El Haram, Giza",Natural Gas,Suzuki Ertiga 2019
779000,2021,991000,Automatic,"6 October, Giza",Gas,Renault Megane 2021
390000,2016,219000,Automatic,"6 October, Giza",Gas,Chevrolet Optra 2016
215000,2010,0,Manual,"El Haram, Giza",Natural Gas,Chevrolet Lanos 2010
890000,2016,180000,Automatic,"Nasr city, Cairo",Gas,Kia Sportage 2016
4650000,2021,80000,Automatic,"Sheikh Zayed City, Giza",Diesel,BMW X6 2021
800000,2012,238000,Automatic,Cairo,Natural Gas,Volkswagen Golf 6 2012
585000,2017,135000,Automatic,Alexandria,Gas,Renault Captur 2017
55000,1987,185000,Manual,"Helwan, Cairo",Gas,Fiat 127 1987
10000000,2025,0,Automatic,Cadillac,Gas,Cadillac Escalade 2025
610000,2005,405000,Automatic,"6 October, Giza",Diesel,Mercedes C 180 2005
585000,2022,80000,Automatic,Cairo,Gas,Nissan Sunny 2022
980000,2022,66000,Automatic,"Maadi, Cairo",Gas,Citroën C4 2022
320000,2007,370000,Manual,"Al Tagamoa El Awal, Tagamo3 - New Cairo, Cairo",Gas,Peugeot 307 SW 2007
120000,1979,0,Manual,Cairo,Gas,Peugeot 504 1979
1150000,2016,2000,Automatic,Alexandria,Gas,Hyundai IX 35 2016
270000,2001,216000,Manual,"Tanta, Gharbia",Gas,Opel Vectra 2001
750000,2022,80000,Automatic,"6 October, Giza",Diesel,Fiat Tipo 2022
49999,1978,100000,Manual,"Shobra, Cairo",Gas,Fiat 132 1978
500000,2013,260000,Automatic,"6 October, Giza",Gas,Mitsubishi Lancer 2013
80,1994,924039,Manual,Alexandria,Gas,Lada 2105 1994
1335000,2026,0,Automatic,Citroën,Gas,Citroën C4X 2026
1830000,2023,20100,Automatic,Alexandria,Gas,Kia Sportage 2023
800000,2026,0,Automatic,Renault,Gas,Renault Kardian 2026
6600000,2025,0,Automatic,Mercedes,Gas,Mercedes Viano 2025
4700000,2024,25000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Porsche Macan 2024
3850000,2022,290000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Jaguar F-Pace 2022
10200000,2025,0,Automatic,Toyota,Gas,Toyota Land Cruiser 2025
725000,2026,0,Automatic,Renault,Gas,Renault Taliant 2026
16000000,2025,15000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes G63 2025
2850000,2019,15000,Automatic,Greater Cairo ( Cairo + Giza),Gas,BMW Z4 2019
575000,2022,40000,Automatic,"Heliopolis, Cairo",Gas,Nissan Sunny 2022
1345000,2020,30000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Tucson 2020
180000,1997,177000,Automatic,"Helwan, Cairo",Gas,Daewoo Nubira 1 1997
430000,2006,187000,Automatic,"El Rehab, Cairo",Natural Gas,Mercedes B 150 2006
730000,2009,168000,Automatic,Asyut,Gas,Volkswagen Passat 2009
