Price,Year,Mileage_in_KM,Transmission,Fuel_Type,Title,City_standard,Make_extracted,Model_extracted
1110000,2021.0,80000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
3150000,2022.0,80000.0,Automatic,Gas,Jeep Grand Cherokee,Giza,Jeep,Grand Cherokee
290000,2011.0,313996.0,Manual,Gas,Daihatsu Gran max,Qalyubia,Daihatsu,Gran max
620000,2015.0,160000.0,Automatic,Gas,Mitsubishi Lancer,Cairo,Mitsubishi,Lancer
2950000,2026.0,0.0,Automatic,Gas,Skoda Superb,Unknown,Skoda,Superb
2950000,2026.0,11.0,Automatic,Gas,Skoda Superb,Cairo,Skoda,Superb
2540000,2026.0,0.0,Automatic,Gas,Skoda Superb,Unknown,Skoda,Superb
1190000,2024.0,60000.0,Automatic,Gas,Kia Xceed,Cairo,Kia,Xceed
690000,2024.0,11000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
265000,2016.0,137000.0,Manual,Diesel,Lada Granta,Cairo,Lada,Granta
2500000,2024.0,0.0,Automatic,Gas,Mini Country man,Unknown,Mini,Country man
1100000,2015.0,290000.0,Automatic,Gas,BMW X3,Giza,BMW,X3
960000,2016.0,92000.0,Automatic,Gas,Kia K3,Sohag,Kia,K3
500000,2007.0,227000.0,Automatic,Gas,Hyundai Elantra,Cairo,Hyundai,Elantra
430000,2012.0,192000.0,Automatic,Gas,Chevrolet Cruze,Cairo,Chevrolet,Cruze
350000,2009.0,269000.0,Manual,Gas,Nissan Sunny,Cairo,Nissan,Sunny
250000,2011.0,100000.0,Manual,Gas,Chevrolet Lanos,Alexandria,Chevrolet,Lanos
1940000,2026.0,0.0,Automatic,Gas,Skoda Octavia,Unknown,Skoda,Octavia
1845000,2026.0,0.0,Automatic,Gas,Skoda Octavia,Unknown,Skoda,Octavia
350000,2008.0,226000.0,Manual,Gas,Nissan Sunny,Cairo,Nissan,Sunny
2875000,2023.0,25000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
1750000,2021.0,17000.0,Automatic,Gas,Mini Convertible,Giza,Mini,Convertible
580000,2016.0,110000.0,Automatic,Gas,Nissan Sentra,Unknown,Nissan,Sentra
200000,1997.0,320000.0,Manual,Gas,Chevrolet Lanos,Cairo,Chevrolet,Lanos
675000,2015.0,90000.0,Automatic,Electric,Volkswagen Golf 7,Dakahlia,Volkswagen,Golf 7
400000,2017.0,185000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
575000,2023.0,70000.0,Automatic,Gas,Nissan Sunny,Giza,Nissan,Sunny
405000,2013.0,162000.0,Automatic,Gas,Chevrolet Optra,Cairo,Chevrolet,Optra
720000,2013.0,227000.0,Automatic,Gas,Daihatsu Grand terios,Alexandria,Daihatsu,Grand terios
195000,2009.0,113000.0,Automatic,Gas,Saipa Pride Sedan,Cairo,Saipa,Pride Sedan
450000,2015.0,317000.0,Manual,Gas,Renault Duster,Cairo,Renault,Duster
350000,2003.0,100000.0,Automatic,Gas,Kia Carnival,Cairo,Kia,Carnival
680000,2025.0,70000.0,Automatic,Gas,Hyundai Accent RB,Red Sea,Hyundai,Accent RB
795000,2024.0,42000.0,Automatic,Gas,MG 5,Cairo,MG,5
670,2011.0,340.0,Automatic,Gas,BMW 318,Giza,BMW,318
85000,1996.0,100000.0,Manual,Gas,Ford Fiesta,Cairo,Ford,Fiesta
600000,2012.0,170000.0,Automatic,Gas,Hyundai Elantra MD,Qalyubia,Hyundai,Elantra MD
450000,2010.0,206000.0,Automatic,Gas,Hyundai Accent HCI,Cairo,Hyundai,Accent HCI
280000,2002.0,260000.0,Manual,Gas,Opel Vectra,Giza,Opel,Vectra
575000,2022.0,183000.0,Manual,Gas,Chery A5,Beni Suef,Chery,A5
480,2011.0,122.0,Automatic,Gas,Nissan Sunny,Sharqia,Nissan,Sunny
1050000,2021.0,53000.0,Automatic,Gas,Toyota Corolla,Monufia,Toyota,Corolla
2650000,2020.0,110000.0,Automatic,Gas,Mercedes E 200,Cairo,Mercedes,E 200
630000,2015.0,194000.0,Automatic,Gas,Mitsubishi Lancer EX Shark,Sharqia,Mitsubishi,Lancer EX Shark
350000,2001.0,280000.0,Manual,Gas,Hyundai Matrix,Minya,Hyundai,Matrix
750000,2021.0,130000.0,Automatic,Gas,Fiat Tipo,Cairo,Fiat,Tipo
290000,2010.0,120000.0,Automatic,Gas,Volkswagen Suran,Cairo,Volkswagen,Suran
1400000,2016.0,150000.0,Automatic,Gas,BMW 320,Cairo,BMW,320
650000,2016.0,170000.0,Automatic,Gas,Nissan Qashqai,Faiyum,Nissan,Qashqai
1645000,2026.0,0.0,Automatic,Gas,Skoda Octavia,Unknown,Skoda,Octavia
875000,2020.0,130000.0,Automatic,Gas,Toyota Corolla,Alexandria,Toyota,Corolla
1445000,2025.0,0.0,Automatic,Electric,BMW IX1,Unknown,BMW,IX1
1950000,2024.0,40000.0,Automatic,Gas,Volkswagen Tiguan,Alexandria,Volkswagen,Tiguan
400000,2013.0,40000.0,Automatic,Gas,Nissan Tiida,Dakahlia,Nissan,Tiida
340000,2020.0,10000.0,Automatic,Gas,Chevrolet Optra,Dakahlia,Chevrolet,Optra
650000,2018.0,148000.0,Automatic,Gas,Hyundai Accent RB,Sharqia,Hyundai,Accent RB
1950000,2016.0,138000.0,Automatic,Gas,BMW 520,Giza,BMW,520
620000,2025.0,18000.0,Automatic,Gas,Byd F3,Cairo,BYD,F3
200000,2011.0,190000.0,Manual,Gas,Speranza M11,Cairo,Speranza,M11
270000,2015.0,80000.0,Manual,Gas,Suzuki Alto,Cairo,Suzuki,Alto
250000,2005.0,288000.0,Manual,Gas,Hyundai H1,Cairo,Hyundai,H1
1250000,2015.0,128000.0,Automatic,Gas,Jeep Wrangler,Alexandria,Jeep,Wrangler
0,2020.0,151000.0,Automatic,Gas,Kia Sportage,Giza,Kia,Sportage
1085000,2025.0,30000.0,Automatic,Gas,Chery Tiggo 8 Pro,Cairo,Chery,Tiggo 8 Pro
400000,2016.0,170000.0,Automatic,Gas,Renault Logan,Cairo,Renault,Logan
400000,2007.0,192000.0,Manual,Gas,Skoda Roomster,Cairo,Skoda,Roomster
130000,1997.0,283000.0,Manual,Gas,Hyundai Excel,Giza,Hyundai,Excel
173000,2004.0,200000.0,Manual,Gas,Volkswagen Pointer,Giza,Volkswagen,Pointer
400000,2017.0,77000.0,Manual,Gas,Geely Emgrand 7,Cairo,Geely,Emgrand 7
670000,2015.0,12300.0,Automatic,Gas,Daihatsu Terios,Alexandria,Daihatsu,Terios
550000,2020.0,138732.0,Automatic,Gas,Renault Logan MCV,Giza,Renault,Logan MCV
365000,2014.0,280000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
700000,2020.0,140000.0,Automatic,Gas,Opel Crossland,Cairo,Opel,Crossland
185000,2010.0,255000.0,Manual,Gas,Speranza A113,Giza,Speranza,A113
220000,1997.0,267000.0,Automatic,Gas,Daewoo Nubira 1,Qalyubia,Daewoo Nubira,1
350000,2005.0,250000.0,Manual,Gas,Hyundai Tiburon,Beni Suef,Hyundai,Tiburon
670000,2016.0,60000.0,Automatic,Gas,Mitsubishi Lancer EX Shark,Gharbia,Mitsubishi,Lancer EX Shark
560000,2008.0,240000.0,Automatic,Gas,Mercedes B 150,Giza,Mercedes,B 150
138000,1997.0,125000.0,Manual,Gas,Skoda Felicia combi,Suez,Skoda,Felicia combi
570000,2022.0,90000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
400000,2005.0,300000.0,Automatic,Gas,Kia Cerato,Qalyubia,Kia,Cerato
2750000,2025.0,185000.0,Automatic,Gas,Volvo XC 40,Cairo,Volvo,XC 40
1850000,2024.0,3000.0,Automatic,Electric,Mercedes EQA 260,Cairo,Mercedes,EQA 260
1850000,2024.0,3000.0,Automatic,Electric,Mercedes EQA 260,Cairo,Mercedes,EQA 260
970000,2014.0,192000.0,Automatic,Gas,BMW 316,Cairo,BMW,316
750000,2018.0,190000.0,Automatic,Gas,Ford Kuga,Giza,Ford,Kuga
695000,2019.0,126000.0,Automatic,Gas,Ssang Yong Tivoli XLV,Cairo,Ssang Yong,Tivoli XLV
1025000,2022.0,70000.0,Automatic,Gas,Renault Kadjar,Giza,Renault,Kadjar
650000,2017.0,100.0,Automatic,Gas,Mitsubishi Lancer,Giza,Mitsubishi,Lancer
900000,2011.0,275000.0,Automatic,Gas,Jeep Other,Dakahlia,Jeep,Other
620000,2017.0,93000.0,Automatic,Gas,Opel Astra,Cairo,Opel,Astra
750000,2020.0,130000.0,Automatic,Gas,Opel Astra,Cairo,Opel,Astra
230000,2011.0,121000.0,Manual,Gas,Speranza M12,Cairo,Speranza,M12
460000,2021.0,95000.0,Automatic,Gas,Renault Logan,Cairo,Renault,Logan
220000,1999.0,414000.0,Manual,Gas,Nissan Sunny,Giza,Nissan,Sunny
150000,2001.0,1010101.0,Manual,Gas,Kia Rio,Minya,Kia,Rio
835000,2018.0,180000.0,Automatic,Gas,Skoda Octavia,Cairo,Skoda,Octavia
540000,2017.0,115000.0,Automatic,Gas,Seat Toledo,Cairo,Seat,Toledo
1100000,2025.0,20000.0,Automatic,Gas,MG 6,Cairo,MG,6
990000,2021.0,114000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
825000,2026.0,3000.0,Automatic,Gas,Nissan Sentra,Gharbia,Nissan,Sentra
2690000,2026.0,0.0,Automatic,Gas,Volkswagen Other,Unknown,Volkswagen,Other
1850000,2020.0,90000.0,Automatic,Gas,BMW 320,Cairo,BMW,320
1800000,2026.0,0.0,DSG,Gas,Hyundai Tucson,Unknown,Hyundai,Tucson
820000,2015.0,113000.0,Automatic,Gas,Mini Coupe,Cairo,Mini,Coupe
1650000,2020.0,90000.0,Automatic,Gas,Skoda Kodiaq,Cairo,Skoda,Kodiaq
1100000,2021.0,90000.0,Automatic,Gas,Citroën C5,Cairo,Citroën,C5
335000,2004.0,91000.0,Automatic,Gas,Kia Spectra,Giza,Kia,Spectra
160000,1994.0,160000.0,Automatic,Gas,Hyundai Elantra,Cairo,Hyundai,Elantra
140000,2022.0,150000.0,Automatic,Gas,Hyundai Fx,Giza,Hyundai,Fx
500000,2003.0,100000.0,Automatic,Gas,BMW 325,Giza,BMW,325
345000,2013.0,20000.0,Automatic,Gas,Nissan Sunny,Red Sea,Nissan,Sunny
1100000,2025.0,14500.0,Automatic,Gas,Geely Cool Ray,Cairo,Geely,Cool Ray
130000,1994.0,130000.0,Manual,Gas,Hyundai Excel,Sharqia,Hyundai,Excel
750000,2021.0,200000.0,Automatic,Gas,MG 6,Alexandria,MG,6
720000,2015.0,185000.0,Automatic,Gas,Kia Cerato,Giza,Kia,Cerato
1000000,2021.0,90000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
860000,2019.0,100000.0,Automatic,Gas,Renault Kadjar,Giza,Renault,Kadjar
600000,2022.0,80000.0,Automatic,Gas,Chevrolet Optra,Giza,Chevrolet,Optra
1020000,2020.0,140000.0,Automatic,Gas,Chevrolet Captiva,Cairo,Chevrolet,Captiva
2745000,2026.0,0.0,Automatic,Gas,Skoda Kodiaq,Unknown,Skoda,Kodiaq
2430000,2026.0,0.0,Automatic,Gas,Skoda Kodiaq,Unknown,Skoda,Kodiaq
1190000,2019.0,188000.0,Automatic,Gas,Volkswagen Passat,Cairo,Volkswagen,Passat
3090000,2026.0,0.0,Automatic,Gas,Skoda Kodiaq,Unknown,Skoda,Kodiaq
150000,2008.0,150000.0,Manual,Gas,Suzuki Maruti,Faiyum,Suzuki,Maruti
450000,2014.0,173000.0,Automatic,Gas,Peugeot 301,Cairo,Peugeot,301
360000,2008.0,338000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
400000,2006.0,350000.0,Manual,Diesel,Hyundai H1,Red Sea,Hyundai,H1
310000,2015.0,320000.0,Manual,Gas,Geely Emgrand 7,Giza,Geely,Emgrand 7
510000,2015.0,144500.0,Automatic,Gas,Chevrolet Cruze,Cairo,Chevrolet,Cruze
250000,2014.0,182000.0,Manual,Gas,Chevrolet Spark,Suez,Chevrolet,Spark
695000,2017.0,47000.0,Automatic,Gas,Kia Rio,Cairo,Kia,Rio
260000,2000.0,400000.0,Manual,Gas,Jeep Cherokee,Giza,Jeep,Cherokee
850000,2021.0,105000.0,Automatic,Gas,Opel Crossland,Giza,Opel,Crossland
950000,2021.0,138000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
400000,2022.0,160000.0,Manual,Natural Gas,Lada Granta,Cairo,Lada,Granta
835000,2022.0,45000.0,Automatic,Gas,MG ZS,Cairo,MG,ZS
725000,2017.0,80000.0,Automatic,Gas,Fiat Tipo,Alexandria,Fiat,Tipo
625000,2021.0,150000.0,Automatic,Gas,Nissan Sunny,Gharbia,Nissan,Sunny
210000,2003.0,400000.0,Manual,Gas,Opel Corsa,Cairo,Opel,Corsa
510000,2019.0,81000.0,Automatic,Gas,Chery Arrizo 5,Cairo,Chery,Arrizo 5
320000,2016.0,220000.0,Automatic,Gas,Renault Logan,Giza,Renault,Logan
550000,2025.0,30000.0,Automatic,Gas,Byd F3,Cairo,BYD,F3
530000,2023.0,135000.0,Manual,Gas,Byd F3,Cairo,BYD,F3
330000,2013.0,335000.0,Manual,Gas,Speranza Tiggo,Giza,Speranza,Tiggo
430000,2011.0,200000.0,Automatic,Gas,Hyundai Accent,Minya,Hyundai,Accent
650000,2026.0,0.0,Automatic,Gas,Proton Saga,Unknown,Proton,Saga
1700000,2025.0,17000.0,Automatic,Gas,Cupra Leon,Cairo,Cupra,Leon
1200000,2024.0,49000.0,Automatic,Gas,Toyota Corolla,Cairo,Toyota,Corolla
1660000,2026.0,0.0,Automatic,Gas,Nissan Qashqai,Unknown,Nissan,Qashqai
3000000,2024.0,27500.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
180000,1979.0,100000.0,Manual,Gas,Peugeot 504,Cairo,Peugeot,504
300000,2010.0,171000.0,Manual,Gas,Chevrolet Lanos,Cairo,Chevrolet,Lanos
775000,2018.0,153000.0,Automatic,Gas,Toyota Corolla,Sohag,Toyota,Corolla
950000,2025.0,1500.0,Automatic,Gas,MG ZS,Giza,MG,ZS
625000,2012.0,108500.0,Automatic,Gas,Daihatsu Terios,Cairo,Daihatsu,Terios
790000,2025.0,16500.0,Automatic,Gas,Nissan Sentra,Asyut,Nissan,Sentra
850000,2013.0,250000.0,Automatic,Gas,BMW 316,Cairo,BMW,316
1850000,2016.0,130000.0,Automatic,Gas,BMW X3,Cairo,BMW,X3
335000,2006.0,136000.0,Manual,Gas,Hyundai Verna,Giza,Hyundai,Verna
740000,2016.0,130000.0,Automatic,Gas,Kia Cerato,Cairo,Kia,Cerato
700000,2021.0,130000.0,Automatic,Gas,Hyundai Elantra HD,Cairo,Hyundai,Elantra HD
750000,2015.0,148000.0,Automatic,Gas,Kia Soul,Giza,Kia,Soul
600000,2017.0,161000.0,Automatic,Gas,Hyundai Elantra HD,Cairo,Hyundai,Elantra HD
160000,2005.0,500000.0,Manual,Gas,Fiat Shahin,Sohag,Fiat,Shahin
530000,2015.0,119000.0,Automatic,Gas,Renault Fluence,Cairo,Renault,Fluence
440000,2011.0,190000.0,Automatic,Gas,Hyundai Accent,Port Said,Hyundai,Accent
115000,1994.0,250000.0,Manual,Gas,Suzuki Swift,Damietta,Suzuki,Swift
150000,2002.0,150000.0,Manual,Gas,Fiat Shahin,Sharqia,Fiat,Shahin
550000,2023.0,166000.0,Manual,Gas,Byd F3,Giza,BYD,F3
745000,2021.0,160000.0,Automatic,Gas,Chery Tiggo 7,Cairo,Chery,Tiggo 7
525000,2022.0,55000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
360000,1996.0,270000.0,Automatic,Gas,BMW 520,Giza,BMW,520
1230000,2022.0,45000.0,Automatic,Gas,Kia Sportage,Cairo,Kia,Sportage
325000,2006.0,390000.0,Automatic,Gas,Peugeot 406,Cairo,Peugeot,406
450000,2012.0,290000.0,Automatic,Gas,Hyundai Ix20,Cairo,Hyundai,Ix20
999000,2022.0,80300.0,Automatic,Gas,Renault Megane,Cairo,Renault,Megane
850000,2017.0,200000.0,Automatic,Gas,Kia Sportage,Cairo,Kia,Sportage
635000,2015.0,173000.0,Automatic,Gas,Nissan Qashqai,Cairo,Nissan,Qashqai
925000,2021.0,300.0,Automatic,Gas,Kia Sportage,Cairo,Kia,Sportage
1930000,2026.0,0.0,Automatic,Gas,Skoda Karoq,Unknown,Skoda,Karoq
1450000,2025.0,15000.0,Automatic,Gas,Kia Xceed,Giza,Kia,Xceed
1320000,2018.0,100000.0,Automatic,Gas,Volkswagen Tiguan,Cairo,Volkswagen,Tiguan
650000,2016.0,248000.0,Automatic,Gas,Mitsubishi Lancer EX Shark,Giza,Mitsubishi,Lancer EX Shark
375000,1994.0,335000.0,Automatic,Gas,Mercedes 200,Giza,Mercedes,200
1280000,2019.0,200000.0,Automatic,Gas,BMW 318,Cairo,BMW,318
3100000,2023.0,14000.0,Automatic,Gas,Mercedes C 180,Giza,Mercedes,C 180
565000,2012.0,229000.0,Automatic,Gas,Hyundai Elantra MD,Cairo,Hyundai,Elantra MD
130000,1997.0,100000.0,Manual,Gas,Skoda Felicia,Giza,Skoda,Felicia
370000,2019.0,141000.0,Manual,Gas,Chevrolet N300,Cairo,Chevrolet,N300
430000,2009.0,115000.0,Automatic,Gas,Daihatsu SIRION,Damietta,Daihatsu,SIRION
1220000,2022.0,90000.0,Automatic,Gas,Kia K3,Monufia,Kia,K3
750000,2020.0,200000.0,Automatic,Gas,Renault Duster,Giza,Renault,Duster
490000,2021.0,60000.0,Manual,Gas,Renault Logan,Cairo,Renault,Logan
540000,2012.0,183000.0,Automatic,Gas,Honda City,Cairo,Honda,City
585000,2017.0,170000.0,Automatic,Gas,Kia Picanto,Alexandria,Kia,Picanto
1350000,2021.0,80000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
720000,2012.0,135000.0,Automatic,Gas,Kia Carens,Alexandria,Kia,Carens
2400000,2024.0,10000.0,Automatic,Gas,Audi Q3,Cairo,Audi,Q3
390000,2015.0,250000.0,Manual,Gas,Peugeot 301,Cairo,Peugeot,301
375000,2006.0,139000.0,Manual,Gas,Kia Picanto,Qalyubia,Kia,Picanto
725000,2020.0,140000.0,Automatic,Gas,MG 6,Cairo,MG,6
390000,2013.0,219000.0,Automatic,Gas,Proton Persona,Cairo,Proton,Persona
380000,2002.0,380000.0,Manual,Gas,Toyota Corolla,Cairo,Toyota,Corolla
225000,2004.0,165000.0,Manual,Gas,Daewoo Nubira 2,Cairo,Daewoo Nubira,2
440000,2011.0,137000.0,Automatic,Gas,Hyundai Accent RB,Cairo,Hyundai,Accent RB
335000,2009.0,245000.0,Automatic,Gas,Chevrolet Aveo,Cairo,Chevrolet,Aveo
2050000,2026.0,0.0,Automatic,Gas,Audi Q8,Unknown,Audi,Q8
2250000,2019.0,95000.0,Automatic,Gas,Mercedes C 180,Alexandria,Mercedes,C 180
700000,2021.0,49000.0,Automatic,Gas,Renault Sandero,Giza,Renault,Sandero
980000,2021.0,75000.0,Automatic,Gas,MG 6,Cairo,MG,6
220000,1997.0,260000.0,Manual,Gas,Opel Vectra,Giza,Opel,Vectra
65000,1997.0,200000.0,Manual,Gas,Hyundai Excel,Cairo,Hyundai,Excel
920000,2018.0,136000.0,Automatic,Gas,Opel Insignia,Cairo,Opel,Insignia
1750000,2010.0,160000.0,Automatic,Gas,Mercedes E 350,Giza,Mercedes,E 350
1800000,2026.0,0.0,Automatic,Gas,Hyundai Tucson,Unknown,Hyundai,Tucson
1200000,2019.0,200000.0,Automatic,Gas,Hyundai Tucson,Cairo,Hyundai,Tucson
1165000,2022.0,43000.0,Automatic,Gas,Chery Tiggo 8 Pro,Cairo,Chery,Tiggo 8 Pro
899000,2026.0,0.0,Automatic,Gas,Hyundai Accent,Unknown,Hyundai,Accent
180000,2005.0,260000.0,Manual,Diesel,Volkswagen Pointer,Dakahlia,Volkswagen,Pointer
818000,2025.0,0.0,Automatic,Gas,Baic U5 plus,Unknown,Baic,U5 plus
1575000,2026.0,0.0,Automatic,Gas,Jetour X90,Unknown,Jetour,X90
700000,2016.0,170000.0,Automatic,Gas,Kia K3,Alexandria,Kia,K3
415000,2012.0,167000.0,Automatic,Gas,Nissan Sunny,Sharqia,Nissan,Sunny
560000,2017.0,100000.0,Automatic,Gas,Kia Picanto,Cairo,Kia,Picanto
130000,1999.0,250000.0,Manual,Gas,Kia Pride,Cairo,Kia,Pride
600000,2002.0,150000.0,Automatic,Gas,BMW 525,Cairo,BMW,525
1250000,2010.0,257000.0,Automatic,Diesel,Mitsubishi Pajero,Giza,Mitsubishi,Pajero
520000,2019.0,110000.0,Automatic,Gas,Chery Tiggo 3,Giza,Chery,Tiggo 3
525000,2009.0,175000.0,Automatic,Gas,Toyota Corolla,Giza,Toyota,Corolla
250000,2011.0,227000.0,Manual,Gas,Renault Logan,Giza,Renault,Logan
535000,2020.0,120000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
1470000,2026.0,0.0,Automatic,Gas,Jetour Dashing,Unknown,Jetour,Dashing
1850000,2026.0,0.0,Automatic,Gas,Jetour T2,Unknown,Jetour,T2
1680000,2026.0,0.0,Automatic,Gas,Jetour T1,Unknown,Jetour,T1
570000,2015.0,298000.0,Automatic,Gas,Hyundai Elantra MD,Cairo,Hyundai,Elantra MD
1530000,2026.0,0.0,Automatic,Gas,MG One,Unknown,MG,One
1050000,2022.0,80000.0,Automatic,Gas,Hyundai Elantra CN7,Unknown,Hyundai,Elantra CN7
1050000,2008.0,140000.0,Automatic,Gas,Mercedes C 200,Unknown,Mercedes,C 200
370000,2008.0,400000.0,Automatic,Gas,Nissan Sunny,Cairo,Nissan,Sunny
750000,2025.0,20000.0,Automatic,Gas,Geely GX3 Pro,Qalyubia,Geely,GX3 Pro
950000,2022.0,140000.0,Automatic,Gas,Haval H6,Cairo,Haval,H6
2370000,2026.0,0.0,Automatic,Gas,Volkswagen Tiguan,Unknown,Volkswagen,Tiguan
660000,2024.0,21000.0,Automatic,Gas,Jac S2,Cairo,Jac,S2
800000,2016.0,250000.0,Automatic,Gas,Subaru XV,Monufia,Subaru,XV
550000,2019.0,88000.0,Automatic,Gas,Renault 19,Cairo,Renault,19
1100000,2021.0,113000.0,Automatic,Gas,Opel Grandland,Cairo,Opel,Grandland
120000,1996.0,200000.0,Manual,Gas,Skoda Felicia combi,Cairo,Skoda,Felicia combi
495000,2019.0,154000.0,Automatic,Gas,Chevrolet Optra,Giza,Chevrolet,Optra
1950000,2008.0,213000.0,Automatic,Gas,Mercedes S 500,Cairo,Mercedes,S 500
570000,2019.0,86000.0,Automatic,Gas,Renault Sandero Step Way,Cairo,Renault,Sandero Step Way
485000,2011.0,248000.0,Automatic,Gas,Renault Fluence,Cairo,Renault,Fluence
730000,2019.0,160000.0,Automatic,Gas,Renault Duster,Cairo,Renault,Duster
600000,2020.0,72000.0,Automatic,Gas,Citroën C Elysee,Red Sea,Citroën,C Elysee
255000,2008.0,297000.0,Manual,Gas,Daewoo Lanos 2,Giza,Daewoo Lanos,2
210000,2000.0,335000.0,Manual,Gas,Kia Shuma,Cairo,Kia,Shuma
450000,2011.0,270000.0,Automatic,Gas,Chevrolet Optra,Giza,Chevrolet,Optra
325000,2002.0,200000.0,Automatic,Gas,Opel Vectra,Monufia,Opel,Vectra
360000,2010.0,227000.0,Automatic,Gas,Chevrolet Optra,Giza,Chevrolet,Optra
95000,1990.0,189000.0,Manual,Gas,Seat Ibiza,Sharqia,Seat,Ibiza
190000,2009.0,220000.0,Manual,Gas,Speranza A516,South Sinai,Speranza,A516
450000,2014.0,190000.0,Automatic,Gas,Chevrolet Optra,Alexandria,Chevrolet,Optra
610000,2021.0,130000.0,Automatic,Gas,MG 5,Cairo,MG,5
580000,2004.0,240000.0,Automatic,Gas,Mercedes C 180,Cairo,Mercedes,C 180
345000,2012.0,190000.0,Automatic,Gas,Hyundai Verna,Giza,Hyundai,Verna
2800000,2026.0,0.0,Automatic,Hybrid,Kia Carnival,Unknown,Kia,Carnival
2190000,2024.0,19000.0,Automatic,Hybrid,Kia Sorento,Cairo,Kia,Sorento
2660000,2025.0,0.0,Automatic,Hybrid,Kia Sorento,Unknown,Kia,Sorento
250000,1998.0,350000.0,Automatic,Gas,Volkswagen Passat,Cairo,Volkswagen,Passat
1350000,2021.0,135500.0,Automatic,Gas,Opel Grandland,Cairo,Opel,Grandland
1480000,2024.0,65000.0,Automatic,Gas,Ssang Yong Torres,Qalyubia,Ssang Yong,Torres
385000,1987.0,200000.0,Automatic,Gas,Mercedes 200,Sohag,Mercedes,200
800000,2019.0,118000.0,Automatic,Gas,Ssang Yong Tivoli,Giza,Ssang Yong,Tivoli
1250000,2019.0,150000.0,Automatic,Gas,Hyundai Tucson Turbo GDI,Cairo,Hyundai,Tucson Turbo GDI
240000,1996.0,256000.0,Automatic,Gas,Mitsubishi Lancer Crystala,Cairo,Mitsubishi,Lancer Crystala
430000,2015.0,205000.0,Automatic,Gas,Hyundai Verna,Unknown,Hyundai,Verna
1250000,2021.0,95000.0,Automatic,Gas,Skoda Octavia A8,Dakahlia,Skoda,Octavia A8
450000,2007.0,340000.0,Automatic,Gas,Mitsubishi Lancer Puma,Red Sea,Mitsubishi,Lancer Puma
470000,2021.0,95000.0,Manual,Gas,Byd F3,Giza,BYD,F3
160000,1998.0,150000.0,Manual,Gas,Skoda Felicia,Cairo,Skoda,Felicia
2600000,2023.0,27000.0,Automatic,Electric,Tesla Model 3,Giza,Tesla,Model 3
600000,2018.0,146000.0,Automatic,Gas,Ford Focus,Giza,Ford,Focus
860000,2020.0,211000.0,Automatic,Gas,Renault Kadjar,Giza,Renault,Kadjar
240000,2007.0,240000.0,Automatic,Gas,Speranza A620,Beheira,Speranza,A620
400000,2015.0,185000.0,Automatic,Gas,Nissan Sunny,Giza,Nissan,Sunny
875000,2022.0,50000.0,Automatic,Gas,Hyundai Bayon,Giza,Hyundai,Bayon
400000,2002.0,180000.0,Automatic,Gas,Hyundai Matrix,Giza,Hyundai,Matrix
430000,2015.0,160000.0,Automatic,Gas,Renault Logan,Alexandria,Renault,Logan
1425000,2020.0,100000.0,Automatic,Gas,Kia Sportage,Qalyubia,Kia,Sportage
525000,2016.0,195000.0,Automatic,Gas,Hyundai Solaris,Alexandria,Hyundai,Solaris
980000,2017.0,235000.0,Automatic,Gas,Hyundai Tucson GDI,Dakahlia,Hyundai,Tucson GDI
1030000,2025.0,26000.0,Automatic,Gas,Hyundai Elantra AD,Cairo,Hyundai,Elantra AD
530000,2012.0,78000.0,Automatic,Gas,Citroën C4 Picasso,Giza,Citroën,C4 Picasso
560000,2018.0,120000.0,Automatic,Gas,Chery Tiggo 3,Cairo,Chery,Tiggo 3
995000,2021.0,45000.0,Automatic,Gas,Hyundai Elantra CN7,Cairo,Hyundai,Elantra CN7
825000,2021.0,15000.0,Automatic,Gas,Fiat Tipo,Cairo,Fiat,Tipo
2650000,2019.0,120000.0,Automatic,Gas,BMW X3,Cairo,BMW,X3
1925000,2025.0,0.0,Automatic,Gas,Hyundai Tucson,Unknown,Hyundai,Tucson
670000,2014.0,185000.0,Automatic,Gas,Opel Insignia,Cairo,Opel,Insignia
950000,2019.0,85000.0,Automatic,Gas,Jeep Renegade,Giza,Jeep,Renegade
1060000,2022.0,130000.0,Automatic,Gas,Jetour X95,Cairo,Jetour,X95
1600000,2018.0,120000.0,Automatic,Gas,Audi Q3,Red Sea,Audi,Q3
200000,2007.0,100000.0,Manual,Gas,Chevrolet Spark,Ismailia,Chevrolet,Spark
